# x_i[kpc] y_i[kpc] z_i[kpc] vx_i[km/s] vy_i[km/s] vz_i[km/s] x_f[kpc] y_f[kpc] z_f[kpc] vx_f[km/s] vy_f[km/s] vz_f[km/s]
28.807874 -10.885506 0.113726 18410.185144 50263.292623 -289.171281 12.101537 33.790268 0.085537 -41878.119240 19279.363121 443.065451
37.494521 131.484533 -0.176275 -51184.305814 12433.631012 -942.354834 119.584345 87.902935 -0.170444 -36977.520159 32995.163618 -877.372747
38.794815 -8.146416 -0.323335 -2580.371310 51929.494823 -874.586169 40.353939 -1.851738 -0.400391 -10943.824089 49904.408481 519.758424
3.118964 6.517560 -0.761160 -43656.807683 12408.098903 2636.021101 -6.253742 3.573676 -0.611831 -16050.659185 -42514.774726 4722.045974
25.257564 -78.656548 4.337638 55142.327767 9012.133201 -2200.249057 26.995954 -91.645959 5.538680 41720.478023 27463.985210 -128.799389
-8.711152 -13.782047 1.465943 44801.407772 -24312.485942 -6925.585547 14.452407 -16.176482 -2.000359 22751.086636 31912.490510 -322.963290
-3.209999 68.135963 -2.550706 -52096.380033 4763.834017 -3891.663910 -64.975972 -17.507637 0.236094 19896.545348 -49033.566263 5783.219721
62.784476 -24.377128 0.932952 17863.023482 54090.769125 1374.403636 -87.239764 39.953986 1.550041 -8683.088384 -39942.632383 -74.875591
69.757953 -27.898266 -0.998658 14999.137274 39523.260917 -2284.866095 -53.436773 27.126525 0.336157 -19534.123561 -49509.330458 3186.318626
25.605340 -16.672844 -3.302762 26211.909217 39877.720852 2012.663461 -30.194897 -5.216889 0.658121 8123.365182 -46886.431729 12705.283462
-65.306561 2.847743 -0.211992 -11681.326392 -54361.174158 823.286670 -91.144527 -23.558096 -0.109269 12556.924545 -36070.070425 -718.329963
3.947127 28.220550 2.064809 -48017.367425 -6036.030392 -2675.679819 13.915314 -26.848897 -2.138574 33784.148461 30483.279205 -1558.684560
62.227107 152.591799 -0.113457 -44852.687351 31894.602187 334.361795 141.650077 160.110728 -0.058219 -43761.410442 12864.022653 284.886290
70.778044 -68.659307 1.803763 44533.833995 33708.292555 1772.815262 133.091906 -92.581094 3.055390 21660.024423 25832.978951 -814.882958
1.835734 12.682205 -5.906345 -49456.100599 5438.335465 1219.875247 -12.113029 -10.727255 -2.236982 37236.592558 -19627.570174 28051.331059
-36.084297 62.330827 -3.880624 -41474.636404 -32685.373734 -4861.371866 78.251462 -2.351643 -5.498201 -8820.468422 48373.788876 -2070.558423
77.552916 -16.019505 -1.194022 12876.253716 52254.207612 -1932.312671 -8.892704 -95.637006 -0.252936 45022.976466 5299.322701 2295.819343
-5.228125 35.060032 -6.353119 -51691.578578 -3602.150868 553.111105 29.269422 -24.057532 6.642922 35621.833304 33282.771792 1716.144424
-1.836616 9.014555 1.721307 -46211.944096 -10097.019587 2762.158773 -4.735092 13.746081 0.968534 -24094.952519 -21945.357493 -10974.654754
15.978909 40.692154 -3.202083 -41920.296061 8842.014999 -3309.879867 28.281037 17.110374 -2.083845 -23188.094020 51283.689239 -7813.716372
-10.698412 12.222611 -3.121002 -31843.672834 -37261.860847 -2770.515492 -7.462448 -14.649675 -2.299714 46452.451949 -14384.319631 -11760.918166
-30.335564 -21.323895 -0.570810 29680.166058 -42974.412023 3225.105934 -39.117622 -11.838593 0.953494 11482.498332 -46030.741608 -1740.822025
-12.833858 33.666707 2.949871 -46447.427415 -17723.593241 -8209.206022 30.337942 -22.351241 -2.813485 27283.118222 38940.757588 -8604.184701
31.705596 11.722361 2.210702 -17253.518254 37872.835727 -1623.069208 22.595884 24.880086 0.595130 -27954.366075 31312.153026 -8157.152760
-69.532607 -74.999169 -3.851475 27225.632989 -36874.044494 3226.702179 75.292732 -67.761963 5.715595 36660.445469 28178.875973 1381.799507
4.775377 8.036568 -0.540506 -41311.606812 32254.671289 6685.894615 7.836704 -11.619464 -1.058909 16224.501562 37963.886383 1259.785403
9.419298 -23.587835 0.071424 47025.637940 12090.442711 -5038.551492 -10.946895 25.971312 0.570031 -39465.275689 -18101.157161 -3984.551449
-3.524641 -20.068945 3.116468 45357.718994 -15084.134722 4906.498812 -10.605175 -21.936300 -3.260966 34702.288075 -19066.912247 -5364.739454
-43.266295 2.235916 -1.005560 -4790.810130 -44768.274871 3153.237457 12.054511 41.844602 -1.139969 -42643.820609 13543.104087 2707.915817
-8.357092 42.601296 -1.315464 -54490.593356 -6204.273613 -872.526526 19.121165 50.355707 -0.303601 -42638.278943 11826.626963 -3613.771171
67.982099 -9.110175 -1.000369 4682.225115 50308.692200 3900.860908 -17.084958 -70.033197 -2.593328 45646.495330 -15567.869128 -163.776016
21.727869 -9.241581 0.915864 21964.112187 42656.522448 1961.948516 -11.213028 -20.819654 0.848210 43788.879830 -19454.970605 2629.032493
-41.435931 65.152871 5.404574 -33924.280353 -32821.368524 -2484.682541 -77.875645 -35.603012 -3.934600 11418.708876 -40625.124789 4323.088078
-86.161169 6.868680 -0.276441 -4959.925622 -48158.286166 1740.779085 -69.422742 -54.485674 -1.232397 27334.124414 -38807.516075 644.710299
-11.599113 8.466327 -3.112981 -23345.317845 -36477.393907 3043.762863 -3.910333 16.162046 0.990154 -35077.434062 -13766.449521 17620.028310
-53.956343 -17.762652 -5.345830 17081.650683 -44179.390629 -3884.618786 9.016415 -56.604070 4.183700 46091.135507 8676.167210 -6874.881760
3.729514 71.783823 1.098995 -47009.783773 11956.735648 -292.671831 71.961091 -42.909064 0.789595 20543.529166 35263.934638 1336.143781
-3.663263 -156.543659 0.301477 50625.312395 -410.322329 124.415555 -163.880809 154.400634 -0.469127 -24196.600164 -25571.049863 -33.627150
-28.940280 48.902738 2.182225 -37995.443366 -24167.215471 -4645.059867 -22.432177 51.515124 -0.355135 -40482.738635 -21041.823321 6637.113001
78.432736 -74.497194 0.969906 20820.962025 40137.948262 2368.396536 123.234306 -35.719375 -3.110725 13409.426945 34245.788757 710.837882
-8.579861 20.763283 -0.465643 -40271.118116 -19615.158625 -626.077055 10.608790 -19.357613 -0.427943 38400.086833 24613.734829 -1191.838847
-17.945679 37.675879 -1.720353 -41480.997322 -30891.165665 2495.680779 -28.020858 -40.494320 0.785836 37931.262523 -20741.524484 -4978.952276
-15.449860 -60.311507 -2.811422 54034.158058 -11211.252704 -983.721242 -34.590154 56.262584 -0.023659 -48642.341017 -20102.540819 -5302.162626
33.525256 92.453141 2.458929 -47450.178889 11182.748324 3705.293811 -24.372214 111.549172 4.348156 -39832.352071 -13070.487051 -2455.050781
-4.654401 7.560175 3.343769 -39396.764694 -29059.749031 -3474.741471 -15.842165 -2.044740 3.376888 16120.151855 -25257.952078 -10021.918727
-4.493246 16.469718 -8.996604 -37635.901752 -23262.194733 5914.980076 20.053978 -9.091876 9.374267 17323.051464 28267.529013 12697.652605
-26.613580 -8.966832 5.476761 3114.021352 -49101.241061 -18.288690 33.028044 6.713959 1.903134 -1319.327242 40142.396008 16927.920220
-24.040846 -23.259520 -1.295557 37530.147802 -25138.980473 -6160.600188 26.855016 -8.548617 1.012366 24952.148809 47067.155859 7689.929542
-14.910699 -9.493712 6.035962 21676.142475 -49555.637673 1020.299786 7.588332 25.570474 3.163998 -37963.214002 -3431.729545 19632.663649
10.348071 66.818573 1.093480 -39579.179597 15509.464944 -3508.347100 6.678203 -64.354963 0.893852 44299.182217 -6851.377397 4007.396313
-148.960316 -60.921033 2.305444 28560.642725 -45235.799027 -1410.855382 100.164566 -117.731266 3.206438 40073.568584 37541.926857 256.540019
-2.999154 29.381442 1.685011 -52024.139131 -13180.507841 -146.277387 18.607512 -21.154804 -0.900974 41950.958993 36577.178607 6377.250076
-4.664240 41.366024 5.439697 -45541.504680 -1329.650773 3576.853575 5.592067 -38.507566 1.522309 48978.873190 718.087349 -13797.784972
-13.016270 34.773751 -3.227681 -42413.016923 -11137.899143 -815.514347 -0.674646 37.485531 2.985821 -43253.043292 2267.384695 3898.248517
9.670172 34.623500 0.415821 -51445.706109 17586.900386 1543.549457 34.452274 -12.519595 -0.077190 23065.938569 48255.814055 2198.052286
21.776656 -14.151958 1.194959 27848.926528 40757.472783 633.875305 15.916101 -21.782510 -1.176699 40007.197218 25773.973259 -1614.685799
-30.568437 84.831352 -7.007514 -44092.741230 -21636.608458 447.808807 90.179323 -45.524542 6.312420 24742.270032 36321.670290 3517.030193
-37.730330 -80.067388 -3.690269 51045.981825 -18309.934070 2347.236198 -99.555051 -84.233480 -2.606482 23376.283374 -28214.465941 3000.038740
-61.392792 47.615752 -0.667735 -38290.234229 -34175.149542 -1155.127124 12.598647 -89.934910 -1.079672 41501.672280 14991.845275 -20.079745
34.061103 -53.527441 -4.758122 40903.937573 34573.164940 -2425.711856 -63.319951 -30.726285 5.138123 11551.557411 -47570.263779 -2118.035555
-11.230897 33.789568 -2.412103 -47317.612291 -21337.957458 56.710721 -1.866601 -35.182532 2.266199 51865.216901 -7359.071264 2840.439659
-16.831647 1.503993 -0.324570 -17994.886351 -53638.179800 1267.177332 -15.803388 22.307239 -0.217271 -22806.764165 -26647.904370 1955.133915
-49.479639 33.461766 1.226789 -36162.751684 -33517.649380 -26.087988 29.391098 -41.077978 1.088951 48166.627270 30278.660397 -362.482704
-14.678787 -36.129090 3.328113 49614.605583 -6197.731897 2180.074155 18.214766 41.246160 -1.802382 -41313.967828 9852.623598 -8099.522886
15.625581 -18.885696 0.989949 37101.812114 26130.302524 334.968686 17.218058 -18.446077 -0.445350 32087.796966 30032.465203 4666.795369
-5.802773 74.900784 3.444610 -47025.356481 -25.900914 2792.173418 11.965777 -74.761302 -4.045336 46506.506425 3802.461076 287.147926
-73.434245 -18.525311 3.656856 17681.895442 -45026.293981 -3143.799549 -3.999466 -82.815491 -4.313391 43559.953738 -6649.776103 1721.226181
20.633403 12.809453 -4.734258 -27208.891735 32823.503739 5336.657284 -8.690143 -23.922473 4.138373 37216.073792 -15591.357790 10119.477884
-7.709963 14.373572 -2.135844 -43857.215029 -15703.149483 1960.956809 20.011622 -0.501110 2.300762 -3589.664475 37640.845132 1061.255179
-42.316466 -25.432893 1.247979 16677.719478 -47439.003420 1992.808097 35.263285 28.568056 -1.048364 -27215.479757 46907.719381 2405.925990
15.991853 -9.323446 0.565823 36162.182826 30688.793775 -686.562065 18.087885 -0.860564 0.048067 -13328.777914 46406.590369 3744.259735
-16.477929 -61.569023 3.448990 46991.095514 -25160.215317 -429.757811 -73.624979 45.176323 -4.476217 -17688.642451 -34073.711055 153.142889
1.696593 1.614875 -7.760683 -25433.172290 35402.067219 -274.078946 3.216532 -8.504275 6.337496 17709.098285 -15379.537842 31378.704899
-61.443311 -25.013029 -4.232955 15684.325462 -40317.163160 -5520.269828 61.017492 3.535080 3.514141 3509.554398 47231.357878 6868.619234
-33.744478 -37.580400 2.433521 33621.292450 -31805.749483 -1590.643133 32.319009 -38.451806 0.318467 37004.817632 28276.485035 -6196.021343
9.828346 46.594297 1.527388 -42898.622500 17809.451842 1451.259048 21.893426 46.126204 -1.246061 -39537.340948 15993.895267 2801.813931
-7.078532 8.832221 -2.393762 -41403.103549 -23060.463762 -138.425515 -4.290781 -12.025237 -1.599107 44035.540264 145.006219 -11730.818433
21.563922 -75.487041 0.875851 43245.023470 10404.028049 -2619.810619 -69.349954 34.960619 -0.376118 -17610.680439 -41429.158359 2937.323157
16.488850 -4.551005 -1.572416 31513.628532 41050.247145 -5266.256423 13.092134 15.636529 -1.320741 -17905.052475 41270.366792 -7602.818861
-6.440974 -26.257909 1.712146 47640.817234 -7008.289051 -1754.285922 -16.458762 23.638420 -1.756403 -38144.547886 -23963.623219 -1767.569523
-40.755071 2.740506 -0.040136 7532.083598 -46998.707762 -6354.237207 -3.447001 33.334852 1.153210 -55681.133013 -11218.919564 5144.090477
7.539025 17.086186 0.043571 -53645.108258 22842.870103 1354.033010 -5.107692 19.098274 -0.214384 -50069.864587 -25952.096055 122.311116
19.819288 19.891220 0.161156 -37199.670101 34477.714937 -2404.597973 -23.306437 -19.525342 0.315606 27848.585105 -37737.104475 1975.164864
-26.201848 51.365070 2.477166 -47653.158010 -22037.604664 1452.112883 -48.335046 40.102687 2.016796 -35334.575332 -33270.318595 -3173.283852
-74.741542 74.668941 -1.344193 -36224.858229 -34637.193102 3188.193431 44.968938 -96.286366 3.544077 44067.322169 23363.387943 -1229.016212
18.177274 -47.647845 -2.442626 39387.122598 17330.830556 2741.849538 -28.286146 -42.241621 -1.331342 37556.428376 -21398.969388 -5476.327535
-3.796821 -7.832914 2.495210 40704.294757 -16867.193658 -3742.073854 -9.523953 10.806794 -2.800443 -19346.940086 -18248.362761 -1514.315354
9.054234 36.162678 0.055436 -42633.186263 16846.791104 375.236347 26.853298 -17.866755 0.081239 23428.342361 47505.395108 -295.530482
19.173321 -2.221448 -0.979649 5501.383386 54040.693993 -3335.019764 17.896339 17.282286 -0.060151 -37368.913297 22492.889713 6405.623903
-12.472651 0.286286 -2.104712 8691.904686 -55358.166458 -1131.001673 -8.638280 19.882382 2.160526 -35735.062762 2607.400461 -5276.620599
-7.069344 5.000539 -1.253531 -32566.201897 -36815.294433 -3872.608018 -5.978642 13.042350 -1.433979 -19868.318153 -27427.459774 2736.570902
-18.879459 46.562269 1.261321 -40272.170056 -17919.637810 1798.197475 12.669112 48.077772 0.000722 -43936.528634 7980.534799 3834.872235
29.986952 -36.379909 -0.623811 43017.702375 28574.847293 -2304.350084 -29.925530 -44.294152 -0.834946 36427.641911 -27011.088992 1671.115800
20.547580 -14.233554 2.705883 36430.870384 38180.112393 4418.272024 -11.312930 -30.242058 1.796033 36773.561919 -16878.162635 -9460.384109
-7.607789 -43.388094 -6.520653 57245.459021 -9317.276192 4180.380425 12.903038 -44.233374 0.039716 50903.026942 23486.142364 -15611.887835
16.845425 17.413249 1.681634 -32856.517225 34301.438356 -2204.097123 -24.131602 -1.568165 -0.080404 1499.655467 -47556.282147 9030.148465
6.876793 -21.358318 3.791491 43419.470588 18337.680653 -1133.379159 -21.490047 -8.284137 3.833821 20986.513795 -40931.325332 -1228.558295
-3.561294 15.564300 -0.273416 -49731.050274 -17098.873553 -62.790603 -20.366633 -3.217325 0.195637 19525.918940 -37910.138327 -1376.392047
43.810308 27.253885 4.639820 -23134.551642 39238.461940 -2898.887228 44.678645 -6.347729 3.790121 6272.407968 51696.732789 5238.821666
40.101142 -23.222280 -6.075106 28151.039499 48701.115334 -2000.740015 44.484117 14.970698 6.183366 -21809.306259 51258.770601 -1719.456793
-6.851145 -47.498277 -0.637147 46696.372080 -12319.617937 427.072049 18.755044 45.691394 -0.657437 -44766.517106 13700.640518 -320.450791
-0.784179 37.173339 1.294933 -46895.263114 -1793.899953 494.134987 -13.958289 -34.509810 1.114530 43315.241295 -17900.437738 -2419.219832
19.541921 -4.499799 3.370480 15699.523340 32058.858625 4007.843586 -8.635408 -11.908406 -3.005461 33022.920822 -35190.696251 -5439.163103
13.088407 -20.385748 -11.461673 35163.430975 12956.759517 23.538919 18.840943 -4.549010 10.249685 19334.784203 42379.091901 -174.704619
-33.644547 32.411379 0.663072 -45256.526490 -32089.425404 -2007.348208 28.974771 33.455526 -0.915819 -47220.165567 33362.996152 -615.564706
-32.728206 24.198616 0.127464 -29079.773017 -49976.828828 -1449.676507 -28.060323 50.210941 0.309763 -36323.710048 -18370.942253 993.309621
-13.798204 56.842915 0.825674 -38554.727154 -18185.540265 -3123.691603 -39.566583 -24.822362 1.107255 16743.403775 -51227.067372 -2327.567724
-31.267992 -21.948481 -2.196440 26673.684423 -50886.472910 2447.422243 6.940464 39.467704 -2.014969 -55344.644311 -1118.272145 4440.031240
-10.468679 -140.081002 0.961255 48547.727374 5410.818575 -470.808038 146.281523 32.608063 0.871956 494.397619 46212.887232 -468.868377
-80.624702 -50.824693 -0.780768 25892.923457 -38601.716823 3348.312126 -14.238666 96.337685 -3.145741 -45158.712978 -5461.603034 919.888167
18.476854 -31.715482 7.167154 43796.957506 19612.231450 364.941897 35.149132 -12.655197 0.315701 20559.988121 42425.607480 18986.856159
17.266443 -4.572805 -1.774423 15589.799669 53451.708575 -3839.384473 -6.707057 20.463587 1.780188 -48863.055574 850.358859 -4394.377579
20.459153 35.987113 6.313821 -43627.753202 18523.189754 316.293922 28.883753 30.517158 4.481783 -37680.367740 27666.346016 9365.862846
24.311398 31.288173 5.413560 -31848.302615 38941.948254 -957.192598 31.837418 -13.471349 -3.498294 22441.349408 51539.767639 10470.937880
-15.349078 -3.316889 -0.179090 12479.099816 -50229.201959 -820.722801 -6.770963 18.137107 -0.093634 -34836.987808 -26661.135064 -1283.683296
-44.204451 -6.473928 -0.044244 -99.116917 -46118.993790 -5455.490490 -37.689267 6.574923 1.664818 -15909.666089 -51298.910380 1110.963691
-67.719919 -17.451333 -1.017975 16370.737545 -36079.752043 -794.390874 -10.676798 47.443052 0.581486 -52080.640263 -24178.085586 1819.521807
-53.113869 -55.327468 1.180001 30012.343918 -30513.808623 -1018.870361 38.993315 -65.638889 0.106525 38124.501798 19971.717361 -2120.850477
31.156517 65.370658 -6.581493 -31821.942801 22161.490457 -2597.074547 -49.378674 5.373388 -4.866885 -17328.377302 -54225.516778 -3672.990613
-23.634696 -19.818796 -1.261295 22822.679036 -31000.952899 -3443.465681 20.057707 -22.677419 -0.259521 25182.053255 30609.288215 -6379.651671
77.321451 -74.570778 -4.166550 18945.321346 31521.727877 -4249.216837 77.086784 0.242078 1.362133 -16366.585282 49893.261686 -7498.667490
-26.088293 39.616530 -1.380980 -40826.989099 -33765.795453 4125.421050 -31.848283 -45.867636 2.267878 34226.862816 -29151.032198 -403.917973
33.588937 42.704894 -1.246807 -48065.324436 28348.077616 5626.549112 57.403905 -12.437827 0.759875 -293.381090 52408.549325 5611.676941
20.476281 -13.464579 0.091191 26410.830386 49723.572736 -1799.155995 -20.641200 27.338781 -0.001815 -31659.836401 -24621.787157 -1603.329629
82.645222 69.592863 -1.775442 -25013.402253 41781.599473 2560.412165 -68.535138 -86.699057 -3.500888 31726.626511 -35647.921679 -949.661831
-67.922103 16.672435 -2.187294 -7354.934766 -48053.262483 -4232.495934 -53.156835 52.068202 0.329748 -34225.687366 -30183.010368 -5410.116287
31.801470 39.400986 6.460994 -38711.553255 24638.359296 -497.968305 45.844463 9.192091 1.485552 -3770.252572 49605.835746 12948.222341
10.437828 46.491243 -5.850137 -47509.568855 6850.539455 291.930760 -29.977737 38.560083 -1.459060 -34797.053740 -31306.779408 -11860.390330
2.547227 30.176849 0.129797 -52371.354826 -4972.889324 8629.774715 -3.751417 -30.192290 2.009455 52314.431876 3134.036998 343.363623
-1.446367 -5.740543 -0.178139 45304.153708 -13675.288543 962.098913 3.294114 7.722890 -0.158541 -21698.388560 34083.726533 -1279.045646
52.648247 -28.625632 -1.501921 17722.086164 43764.123213 -7422.944448 -16.518347 -51.120750 -1.956651 50111.101121 -15116.114684 7540.252860
-17.747881 78.558885 0.346677 -47212.551044 -10724.739363 -4236.815442 75.405905 -31.799504 -3.216396 16846.140821 44606.690002 -4.461123
11.378790 12.869529 0.182481 -39717.989597 31870.364519 1930.695047 5.375585 18.078269 0.113675 -41520.225437 22915.502466 2135.215334
-7.024278 31.283354 -4.849749 -41663.620287 -10912.222594 -933.474086 19.508270 19.105728 -0.865531 -33017.607565 38404.370503 -17363.452991
41.535755 -16.566149 1.402074 15995.870115 52726.166912 672.187861 -41.256443 31.608064 0.191153 -21994.639125 -42655.232537 -3951.209554
-9.819320 46.195280 1.219897 -44976.923239 -9830.364314 -457.013931 -37.321088 -19.480010 -0.648389 20390.486710 -47614.961180 -3120.316711
16.301041 -17.719289 -2.004741 31488.060959 35585.895706 -2120.776858 3.229620 23.954930 -1.865422 -47289.442539 1615.643028 4389.365314
-32.950223 -9.722651 4.417032 24696.034203 -45415.615706 461.050014 38.016716 17.592148 5.054584 -13653.293540 39360.970700 418.282007
-61.607376 -82.291217 0.575795 43200.142019 -27352.675981 -1969.635829 71.296735 76.628880 1.661565 -40560.770450 29903.086821 984.829898
29.508122 46.070312 5.015648 -26284.256377 34836.572318 8366.241119 -39.258656 16.011224 -4.445280 -37082.106672 -41905.555221 6631.990010
62.641642 2.382972 -2.257067 -10210.704053 48448.436105 3843.967005 33.397618 -60.479307 -2.287883 35615.873382 27103.672055 3755.964753
26.906561 -12.946555 -3.237153 12534.924307 44037.766372 93.844990 -30.159696 9.339748 -3.129982 -16509.099571 -39556.038073 -4117.580869
19.216633 72.477942 1.515768 -51967.682895 14057.038878 -5380.786199 -79.989932 39.422671 0.989380 -28500.709709 -36417.902821 -4905.455700
-110.900729 42.991209 0.838227 -17043.254947 -48281.723014 -3034.586811 96.162963 79.151011 0.094175 -36418.295218 33325.133128 2995.358421
-17.134271 27.255363 1.480763 -40353.858147 -28129.526740 -1649.506111 10.999006 30.475983 1.082754 -45080.085787 18908.803636 -4393.345514
65.256894 64.975168 -6.537499 -30205.947880 38600.771200 -1381.151557 -97.939713 -46.537129 -3.028842 14290.810939 -38968.356678 4776.881438
-27.093886 -14.387997 6.722162 27660.971943 -46895.302985 -1590.908389 39.091903 -11.846520 8.148281 8904.862332 39984.503150 -367.059338
-38.412178 -43.223191 1.930358 33215.022658 -21111.274897 -2363.855424 -17.974753 -55.042153 -0.971238 34975.413801 -17884.378103 -4223.575695
-84.833064 39.767007 6.325348 -29965.757213 -32511.074030 2768.166559 -106.762967 6.969161 2.098367 -8959.664163 -36409.827211 5253.257053
21.074880 53.121591 -3.831628 -40394.855898 21014.941478 2380.537314 41.686721 -25.145805 3.641149 29743.801248 44157.816035 1009.443095
22.642188 7.118364 1.241705 -27808.589143 45697.374398 1183.673893 -4.041966 -23.387076 -1.206462 53348.472233 3717.148763 2374.282381
6.580033 -55.586593 5.827789 52712.557475 11997.554103 2593.801130 -66.023421 10.350291 2.398610 2170.204372 -45915.797786 8619.906447
-6.568069 70.424419 2.884491 -47996.013708 -18463.490329 3333.127766 -93.719187 -1.181027 1.672194 -2416.712324 -37390.582865 4433.231169
-56.151053 -0.804645 -0.424375 -2630.664417 -48089.581741 739.084125 57.590860 1.228661 -0.401483 -2929.846041 46788.050941 837.352954
15.407832 34.815053 -2.242281 -38407.319614 17558.545746 3054.305539 -9.158355 29.984081 1.149990 -46418.433531 -23571.688041 -7728.719092
35.178879 -0.734442 2.018263 8337.909846 44261.734315 627.667268 -32.574546 -17.590226 2.012707 20335.794407 -37007.136926 -1739.775595
52.571339 -9.926712 -9.258515 4529.146884 48475.897242 2112.593115 20.911387 47.810260 -8.944414 -47295.105187 15886.612283 -2077.437510
58.042532 -35.965955 5.740972 29569.650531 51644.219270 -5992.790383 -112.865950 -36.735626 10.594367 15632.354986 -30893.264161 -3113.411045
-12.104538 -35.899618 -11.452439 49733.267936 -7580.301481 -3478.547007 -4.610181 -44.211661 -11.084768 42892.536588 4162.293321 -9089.724295
-26.317604 32.138725 2.873919 -40376.761685 -30518.135894 -1416.698304 42.925953 -7.189393 -2.765629 10133.827964 47243.349106 -3206.452700
17.195928 29.599807 9.182478 -43629.530051 20586.034228 2186.606786 -37.028561 -3.746497 -8.474927 645.576436 -44371.234999 9035.024736
-31.408497 -10.160514 -2.350896 9652.278766 -57940.610292 -1617.747434 -13.291393 -45.754204 -1.964162 36553.617440 -18464.426810 -5580.898334
74.489210 36.134656 -0.393460 -33777.066721 41528.052616 -5035.279517 -51.457613 -82.995459 4.671486 30022.366136 -35411.561373 229.044015
68.131116 12.247121 -5.249962 -6632.942265 41417.236061 403.933914 -20.459831 49.353736 -4.250535 -51371.803538 -17969.186829 -1208.785242
-70.154818 -34.358172 -2.155070 26596.819611 -33133.620247 5560.458179 -66.079368 -47.704499 4.888724 18023.000460 -35994.941641 -1412.573849
-14.168524 -7.520139 4.869197 26652.967443 -42744.400757 -5555.452436 -14.618432 13.797173 1.542178 -37650.997069 -19604.141285 -22604.710066
16.406690 149.243422 4.530461 -40870.476931 6673.754317 1354.791575 125.431691 -73.147865 -0.517814 24884.315149 34990.435762 -2822.103367
106.887933 17.818570 -5.872326 -7130.237326 42157.143988 -643.055433 -50.687103 95.381699 5.879427 -37302.221890 -21212.324725 479.129216
45.402947 -49.799289 1.851972 28842.068682 36214.947204 -6163.269532 -56.434714 -45.749715 -4.307083 24914.453197 -34389.306972 -2353.021940
30.588500 -15.601182 -0.517505 24278.912172 32565.193430 -906.052908 26.915748 20.261429 -0.357328 -31543.935000 27336.224949 1793.949936
-2.967325 2.561453 -3.244562 -33917.585495 -42472.621552 -8861.325072 15.311307 -0.410333 0.094300 18630.707750 13406.011989 23996.511572
-14.470632 114.038643 0.520781 -45201.633037 -5214.648545 -4292.412866 66.592693 -94.442670 4.699714 37502.726741 25353.149426 -2311.774959
-32.794899 -35.064576 -5.579322 31385.122531 -41206.964118 4063.472862 -41.187936 -38.947007 -2.771787 25680.735276 -35245.671722 -10430.500435
20.049817 43.924950 3.152432 -47661.751720 14887.781026 -189.295365 45.506143 0.491147 -2.698899 3349.275164 52601.301964 -3580.466707
18.069203 108.236561 7.098811 -49546.124952 7919.332609 -2364.749758 -116.687022 74.745983 -9.700281 -18681.001421 -35217.870126 -539.510863
-24.896473 -1.111660 0.869930 -2502.946242 -48267.883177 1467.445698 -19.495365 15.651152 0.909205 -33721.136211 -34425.770962 -278.249770
-206.876361 59.338129 -3.566598 -22742.553246 -41321.673210 2293.410352 -103.531857 252.320948 6.996741 -29866.361270 -22814.903973 -1879.838662
70.830212 -42.277874 0.330284 21377.059283 42210.455150 -2117.139449 -67.397632 -52.767197 -1.501431 30104.485455 -34200.352954 605.213378
86.644234 83.818341 -4.135016 -38734.194050 33348.261785 0.261919 -13.400140 -139.423068 2.832027 44566.511170 5785.704782 1928.496730
-13.602131 15.179855 1.533814 -38998.307406 -31693.025886 -1632.548380 6.325618 19.510305 0.993486 -48537.757268 12029.638589 6886.707438
-54.206445 -69.540799 3.313094 38232.153774 -33402.739179 3977.710277 63.026794 86.068473 3.626211 -31235.778286 28256.593822 3602.004645
-0.730352 20.018614 2.064983 -39646.411967 -3157.701160 -1803.418033 -17.256234 -0.624612 -0.061404 -483.940323 -46144.177971 12419.402819
29.118346 -157.534019 -1.288945 38694.426657 -1322.514100 5384.716654 -100.903092 83.172471 -8.739550 -38285.850976 -28471.380351 3686.920424
-60.195905 46.584006 -2.378967 -30760.224618 -38617.804601 -1931.569416 -58.342621 56.816281 2.792097 -34153.671041 -31145.046013 1043.897968
-6.560691 -8.063843 7.728281 32371.374762 -46623.594582 -772.992750 -20.898994 16.337214 -7.812815 -1666.400404 -25824.035071 13910.741136
-75.901132 37.763801 0.341372 -10235.564682 -40282.415502 -2324.997832 66.355928 -55.242896 1.351617 19742.257797 35466.240084 1380.934238
24.015213 -8.357474 -0.326282 12950.915132 45557.113938 -938.728939 21.468436 -12.332663 0.299143 22572.969612 43036.012599 -1174.954556
39.749151 87.083405 0.255511 -38747.184289 41853.093484 -910.611306 115.710243 133.832469 -0.453276 -22819.884161 17144.724613 595.837235
9.095924 2.699497 -1.103892 -13650.233756 50157.931012 2101.095521 3.103419 -13.977501 1.193269 29091.104130 27859.782352 -3230.719089
3.932014 -89.322717 5.812441 49092.800952 7329.772503 5733.229010 -33.491899 92.452000 -7.960424 -44427.641036 -9151.432514 -4728.030440
10.589073 5.726574 1.102523 -20231.191200 47178.372755 2480.845853 -1.276728 -19.067205 -0.163330 32826.914808 8213.855239 -7753.798591
-33.662087 20.871452 0.170391 -25170.857530 -40212.878156 95.814239 21.198572 -32.294571 -0.068884 39143.672256 29005.427389 -569.689701
-83.640445 59.447331 0.204836 -22973.776013 -39182.006267 -2291.591304 -10.283473 -99.005743 1.930706 46797.498849 -944.132043 -1128.636122
-45.309804 -8.917444 -1.303231 13628.841245 -48640.884927 764.296418 39.464578 -20.183392 0.647490 23715.178401 46796.157798 3428.098562
