# x_i[kpc] y_i[kpc] z_i[kpc] vx_i[km/s] vy_i[km/s] vz_i[km/s] x_f[kpc] y_f[kpc] z_f[kpc] vx_f[km/s] vy_f[km/s] vz_f[km/s]
-21.024411 62.987407 -14.749039 -22521.731770 -19039.186730 -1113.659083 12.565799 67.165736 -9.579041 -27855.290092 -4142.026855 -8847.851398
-47.003837 -44.159586 31.167566 25915.975097 -39824.753295 -7691.771812 -74.162762 -0.018768 33.993003 -40.592982 -40672.106249 -11843.669306
-50.332600 -89.188577 -6.365066 40719.240948 -28245.145372 -13364.895525 95.809921 25.595936 -14.374130 -12878.038825 49303.008233 9997.890401
-6.227681 17.793124 -1.017272 -31500.372750 -2459.586511 11110.969711 -11.497414 -1.211266 -1.958344 -762.487796 -50161.813417 -1932.623598
-58.267617 -43.603001 -1.586863 19731.109722 -21583.601950 7483.348950 17.082825 58.452129 -5.467250 -39344.038838 -10641.224409 0.172653
-8.491314 -3.067483 8.909273 23272.181378 -40943.662103 -7486.552807 -12.204424 13.683463 2.910400 -9282.489616 -23928.692204 -36474.483673
36.721514 41.636082 -2.186589 -25472.163279 26289.877608 -165.979246 4.793938 33.397187 1.594020 -57678.350541 20790.945269 1091.875669
-10.731085 31.118405 20.802468 -51026.483891 -11656.171144 -3167.449089 -3.550308 -41.382380 -21.993540 42464.345869 12486.113233 -7999.378985
15.634395 -30.816442 0.442752 34519.677171 21463.922457 1397.039284 33.487491 -5.466439 0.379159 394.508521 41722.818362 1661.245674
41.727054 4.251294 -9.158743 -15092.384835 44666.053003 22273.399404 -4.823099 -49.708990 8.754379 39264.104820 4941.637017 -20762.257193
120.913586 -33.879022 9.350864 21574.201256 48827.100540 -2653.476605 118.579257 128.456271 -8.690323 -19772.583889 34532.686271 -4252.904000
-38.702561 19.584346 0.628669 -21455.787221 -33452.338190 -3492.774818 -9.372233 36.740837 -0.718678 -40379.373478 -24681.072211 -3338.620877
111.787700 -88.737593 1.464385 30023.952054 17324.103059 15547.022990 77.298540 22.799481 -30.593387 -12328.432322 55884.535935 -7716.444950
-31.764199 -51.426716 -2.718715 22295.546378 -19591.334321 -3406.129840 -44.169108 -31.405412 0.749902 3957.874294 -37233.967220 -6151.110095
-3.702833 -13.937596 -1.249837 51687.371533 -10065.200553 -7792.848471 -1.557909 -20.766970 1.877060 35361.214275 -14970.179202 2142.958098
8.728311 2.608943 0.395056 -15654.927931 32848.597659 -998.385042 -5.842731 6.617789 0.259696 -25414.583999 -27276.158154 -2676.153562
46.320038 3.255106 9.060442 11726.385223 28296.527517 -1480.811489 22.982583 16.524106 -6.370344 -53757.470618 16718.375178 -1813.587434
121.946960 24.592057 -17.987229 -3852.937555 44400.129627 15558.881240 63.489418 -111.326554 38.733965 38490.336719 19282.204279 9526.815060
-4.829665 -1.236511 -11.321719 73.970215 -29339.056322 12021.624488 4.597926 5.225638 6.784913 -16891.669076 11639.931884 41055.463467
72.784212 42.628054 -2.050365 -16449.955353 36492.627338 7704.536149 -55.578534 -61.031074 6.898499 34351.545419 -22685.107203 3726.998642
98.817043 24.502893 0.212227 4975.025709 49203.598951 325.446912 3.681511 -138.984317 -0.372600 33961.696777 5462.001192 161.456043
0.420590 -29.968718 -11.147170 43663.416948 -30211.191197 -1394.230203 10.965308 -19.114198 -3.733923 42996.182193 43226.556612 32517.313252
-4.690089 -14.450731 1.026164 23573.238184 -10516.506492 5712.041065 -7.067548 4.877032 -0.383002 -32515.452426 -32740.490356 -9508.150588
-40.732707 14.565484 -9.487478 -21488.466386 -25223.061215 -7589.349005 26.883342 10.448198 7.036954 9340.944574 53489.984030 -4786.926756
-27.163964 1.780674 -17.622596 23214.218044 -23695.664803 4573.767337 -32.340505 10.055436 -18.559478 -12916.582399 -14608.595637 9012.157795
19.817654 25.221896 3.488727 -24355.264514 16725.677954 627.115647 28.239963 -0.476555 1.686754 -17487.434423 33784.866017 -11576.505651
32.299594 11.565362 -16.360887 -12467.473294 31663.629544 -7747.593034 -6.503665 -22.472935 12.739260 44676.231455 -25048.518931 -7191.350740
5.222288 40.070578 -3.540822 -37098.011799 12464.620077 -6205.184518 19.232408 -22.444336 2.362446 50300.355557 21977.202970 -9043.499279
29.301838 -8.109480 5.358447 6115.136286 33583.338682 5768.312743 -11.361640 23.486676 0.779383 -42796.084525 -2508.998528 -19954.332156
17.500941 10.509056 5.292784 -13744.266820 32897.694520 3441.479874 -10.859661 -10.771357 2.024728 32221.803243 -34357.180269 22855.282384
-135.322507 -106.602059 -5.266545 25892.299476 -36472.326415 1877.508123 -139.046317 105.495450 0.353527 -24419.175840 -36819.293537 2985.482922
49.453668 -24.477339 12.468615 16061.667824 32109.655048 4962.567396 33.554869 11.556903 -8.344829 -29933.026551 48730.752622 -7749.198838
-18.797999 -3.653676 0.748344 9437.580870 -47123.441633 -5698.006208 17.426943 8.727216 0.150563 -18009.046129 43790.780687 7309.124636
-21.801918 47.205368 1.460791 -44597.598821 -16904.579451 14686.907896 22.262815 46.807606 -8.442153 -41487.041525 23891.373328 478.828702
24.473920 -0.635601 -10.371669 14701.759993 44505.893745 -894.484083 -3.709982 -32.000263 5.723908 33251.562105 -9304.462449 -22034.754057
-17.608959 -26.358662 -4.428466 34082.830246 2505.593129 4821.281494 19.584718 0.945119 -3.504074 -37725.630171 41797.982730 6642.436668
-38.233888 -67.277621 32.082533 55423.255414 -1454.536234 7231.805493 -97.381624 60.854791 23.165615 -37852.551058 -15206.649758 -13818.924229
-34.158556 -1.940036 -0.587176 -19823.308064 -46676.825461 -11250.634909 -0.370629 30.673901 2.935241 -50445.765966 -23167.689935 -3197.625163
-4.779661 6.970526 3.632549 -24399.128526 -46152.953532 716.845297 18.143570 5.023009 3.280788 7434.963114 23590.513132 -13161.687426
109.635463 -117.802127 -6.202448 28670.318870 29098.837171 -2202.905810 -48.920432 135.283323 -7.267158 -44060.649042 -12408.272298 1062.169018
9.946985 -1.813403 -2.426061 -4016.207226 43135.469281 4738.603192 -8.112049 5.906300 2.401780 -33834.906430 -27360.011501 5232.296668
1.246814 -39.081419 -5.731636 33240.118322 -11548.518185 5446.353404 18.736399 7.922800 -3.532283 -20242.409027 60005.957728 12770.355652
-61.533764 33.500249 14.885485 -1992.810219 -47171.329609 2802.545040 54.254541 16.186861 -9.740797 4289.747154 56010.549837 10136.435750
-92.922924 -22.025320 -8.560164 6022.529496 -48422.100241 4436.536024 -33.958139 -85.993803 6.070114 46149.685921 -19541.245025 -6784.993757
3.561960 10.736907 2.492961 -34130.493301 32849.928394 -7247.356109 9.589733 14.580327 0.825019 -30968.246365 3330.530882 16563.915334
12.626775 -22.118763 -1.232031 45852.696360 17586.367725 3258.490314 23.212003 4.344276 1.269833 -9983.372194 51391.235290 2676.937041
-39.397848 38.970887 13.600687 -21328.694876 -23117.512240 4953.949332 25.341815 17.697469 -2.786716 -19378.759113 55206.125972 -26174.550161
6.393711 -6.114227 19.612742 9600.673778 27042.800506 4163.522184 8.757352 1.856428 -18.882580 1247.580436 26711.339236 15725.217144
-4.921680 50.446965 -5.184147 -29807.949341 -25407.470362 8604.667132 38.302650 20.977568 5.992589 -43464.935181 18718.793728 -3770.893689
-7.561176 -17.474460 -22.500083 34189.446624 -4290.887133 24481.497507 -14.111081 17.426932 -27.164851 -28217.519913 -9789.573667 -13119.997426
-12.846118 -4.675243 10.662945 26818.802325 -38346.145534 8548.351793 -3.718764 -14.397486 0.075150 37861.511453 -19596.008798 -46125.160819
-70.407418 5.213502 -2.597480 -14710.372185 -45550.054491 -1279.607982 -46.784205 38.324016 1.728434 -28301.194175 -47006.011186 3044.987554
-9.405675 22.380850 13.769224 -42054.139054 -8429.411835 -11121.035845 -24.507381 -9.166861 -12.750875 22505.267323 -33222.196978 -16306.984888
23.680708 20.989514 16.954709 -26929.613083 16676.542805 8177.300475 3.980583 -29.406623 -4.401219 33671.162952 -7537.435260 -35426.419075
223.562769 -28.740776 -4.574692 -555.080237 37703.802682 -13209.569038 -33.097477 210.695246 -26.075003 -38278.438011 -10518.268568 13343.535492
151.122397 -30.904277 -9.446087 11991.410622 35592.599980 13103.681515 -105.976512 -103.030331 19.463687 24053.886618 -30866.698288 13132.886535
36.542741 -34.235889 11.257393 12864.097008 11391.287618 -11339.918041 -22.216202 -35.118362 -2.887441 32190.283197 12323.768823 -20864.642725
0.383253 44.261726 16.427867 -43210.243602 -11269.030239 8172.732012 34.867400 24.104335 16.159918 -30296.381408 33784.191793 -13002.952230
-77.945011 6.036686 6.355581 -13058.686766 -27036.092746 -5094.608530 16.202648 42.410671 0.483594 -33488.354334 47269.814336 14096.045961
-80.390908 18.959433 -1.785993 4704.160148 -35130.814580 5209.317348 66.945561 55.607431 -0.806867 -14948.880454 28437.151034 5153.128497
-22.209412 67.877130 9.882890 -29417.715417 -9695.061811 -10034.138915 -29.533641 28.582117 10.126235 -21644.641243 -53954.135526 -948.483172
21.724372 5.289727 1.679196 -9460.286993 40286.847596 -6703.296908 0.012534 19.410927 -1.940811 -47665.800760 911.481388 -3441.662028
5.409819 95.002267 -3.599050 -30114.499621 14863.471719 4202.108664 -63.527576 -71.466324 -6.210290 31152.560302 -11254.883321 2993.665658
47.685716 -37.323203 -9.486271 29099.831497 40249.976284 4432.466572 -63.151308 -21.508701 -3.448307 18176.483740 -41400.492692 -11910.894467
7.971956 24.873516 9.772185 -48184.170652 7982.109517 -12826.315253 -30.366913 -2.974448 11.756140 -5598.143524 -42111.430686 5166.614575
50.041652 16.855473 -2.329770 -25004.947435 35545.054164 -9148.235048 53.799108 21.795057 3.223896 -16398.873770 34253.152490 7972.708650
-21.111745 -30.121043 11.452285 32417.619396 -18370.527753 7607.124684 21.368514 29.963752 11.801137 -30884.430373 20538.302314 6608.395687
-43.065871 11.906659 -6.332904 -26930.631276 -32733.929200 4265.454274 -17.781559 37.071772 -5.663637 -29090.445573 -36663.526658 -5571.709819
75.720240 48.622414 -5.453136 -22308.315326 26189.649743 5452.212122 72.613425 18.613903 3.848247 6964.914329 44033.385121 -6099.177092
-44.004159 15.979091 -4.863104 -21440.243424 -34096.957166 10923.555105 -16.154306 45.355565 6.797879 -37368.599391 -9169.664950 -7484.415538
-7.539507 -87.547092 -7.809731 53952.437498 -16582.378332 -10090.152970 80.083705 23.223385 10.455390 -22392.859075 54047.999106 -7272.163343
-32.595394 -8.337561 -4.440497 16095.986727 -25314.403813 5238.659555 13.808542 25.352868 -4.380409 -39791.535460 -3584.397593 1274.424037
13.767106 -21.946671 6.809574 35106.351659 16789.141578 3604.611294 6.764426 -21.460209 -2.507477 45619.413617 3341.493532 22069.177241
-10.969516 46.671406 3.245627 -41297.472561 -5193.706386 13494.796805 -41.101351 -24.376533 4.194304 15954.999291 -38817.604581 -11648.425435
11.175710 -0.991060 8.188472 -387.040866 21812.899517 1087.528367 9.355495 -6.062452 7.935628 10084.520578 19480.971137 -8077.551727
24.156874 -25.034339 -10.644495 41979.218573 28236.128927 4116.219331 23.598632 -36.360615 -8.451510 30392.168571 26609.198573 -14264.743409
41.963399 7.577408 0.426668 7054.034614 36852.136711 -10658.353796 38.825740 23.707550 -1.952621 -20565.348622 25896.108957 8932.954133
-55.301997 25.540622 -11.935050 771.425131 -61271.834575 -2744.299397 -21.875763 47.817574 -6.895198 -52589.842642 -39040.167093 16218.123885
-35.766318 26.614014 -11.175902 -29230.565989 -33424.158938 11117.744042 43.592393 -7.575465 -12.801315 7326.719733 43996.173200 -7102.980203
28.138542 -22.787426 7.844202 30807.435987 14813.813142 -6698.583005 15.020243 -35.561595 -9.421212 27340.344962 9759.828889 -1611.641914
0.133791 -36.885954 11.904613 37344.542215 2443.727703 7067.551899 19.769680 23.994983 -10.810206 -25917.224838 38236.969590 4486.927498
-34.171764 82.153173 -8.528293 -38105.925789 -26484.418534 6399.315732 -30.691653 80.731261 -5.045673 -40173.078475 -25815.446424 8694.742467
12.298878 -1.646187 -0.422664 10235.944624 32302.646239 -8329.777818 -8.038131 7.049497 0.735026 -21447.207899 -32712.149708 -7090.590898
57.460478 54.995025 -11.040879 -27934.432472 19752.763221 -1476.960072 53.096030 -12.442835 -7.472514 -8824.505281 52377.925303 7491.499571
-1.909457 -8.003495 -3.023972 44043.181619 -16135.587324 2199.775367 15.073729 3.164641 -3.485779 1739.101046 25794.097195 102.463758
56.215698 -7.876871 11.240008 6505.979647 35979.587713 -9905.930921 -23.316516 -30.149667 8.735228 35905.008429 -42516.658526 -10664.989491
-5.791498 14.403764 2.041517 -40270.260616 -34085.472285 -9387.529252 11.416058 -15.840260 2.714469 20516.591633 39633.748443 -1658.221285
-135.496464 65.484867 -23.192745 -8497.855495 -28775.222191 -7339.019318 107.286496 -90.163564 0.863533 10744.218934 32498.821869 11514.680718
15.275690 43.172575 1.996325 -29949.389812 28500.932578 -3667.699610 -38.461217 -34.587023 -0.255755 23466.712734 -23834.917392 -6394.636219
4.923693 6.960659 7.334122 -18634.734539 14252.661103 8829.385139 -3.844528 -7.569580 -7.142801 24475.161390 -3802.562658 -8484.484168
12.564347 -67.080041 -17.661195 38253.956960 3860.386587 -8986.190314 3.253902 -50.868471 2.185434 50677.616692 11274.883934 23492.786533
1.250910 31.912089 -2.961387 -38447.504871 -20988.021838 -1616.773997 23.600261 -5.351042 -1.307754 -14989.828669 54274.708763 -10566.020938
22.024606 13.440314 -0.693741 -34417.328082 24049.875259 -7106.059375 22.207569 5.457084 -1.537234 9094.265920 46916.298873 1103.301714
-6.292662 58.455007 3.728951 -39640.438625 -10182.585461 -4699.664943 -29.923355 -48.097687 3.938512 30949.862253 -29830.909159 4143.081796
-25.057835 -17.007628 22.394714 28669.191958 -24934.160316 2666.895187 24.180130 -2.705732 -19.506230 9620.143350 44927.861440 -9203.825191
26.062257 5.375820 -5.639695 -23250.637517 27010.411074 -1117.426683 -13.704000 -23.939930 5.363703 18567.573284 -28052.912761 -5193.230921
-28.973790 -10.564610 6.260361 132.427518 -53724.806275 6175.137205 28.005173 -5.452359 5.048188 25117.223796 50742.846981 12292.924165
5.439487 14.073484 6.721682 -37842.232272 8218.422391 -10188.111604 4.218917 17.213720 -5.291620 -30848.156580 10965.969543 18964.308128
16.945717 14.671416 -1.134310 -38316.770851 17973.318008 3209.382181 14.522561 10.301232 0.532689 -13433.683662 50152.901768 -6491.493818
-17.173555 48.021728 38.482418 -34335.112134 -14615.344879 7064.768439 -11.304660 -41.826423 22.722259 46205.176797 2898.666124 22852.549193
-18.357498 44.402583 -57.863843 -44273.981405 -20431.083658 -2994.518072 -26.733800 75.230338 51.503156 -24219.674050 -19409.453215 24832.538150
3.501136 13.068074 -2.709552 -33954.595061 17767.442417 -15432.305960 12.654889 3.585438 3.634277 -19516.463522 34449.322196 5575.728795
5.783290 109.738624 3.151004 -55484.586916 16289.744877 4290.345385 -193.767851 58.560903 5.689872 -17284.989272 -26685.468811 2424.816895
-19.602452 17.421411 2.078485 -25576.431328 -24257.971257 -6666.390555 -20.552635 -16.051430 1.239302 18397.198097 -30448.257027 10334.986329
11.967847 -11.998738 0.391327 22500.504742 3080.798527 6148.237959 6.798448 13.599438 -1.070910 -27668.843240 -10212.998151 -1997.112730
-37.696583 -7.072763 -2.340391 8791.875481 -21384.840405 5651.509428 -6.293732 18.240081 1.841285 -29644.238954 -52052.571108 5184.725714
-4.482382 21.739682 -4.896052 -35637.028415 -30867.293293 -3525.333289 -16.667492 12.685976 4.990655 -44353.588929 -21024.644738 4235.847939
112.014626 -21.047923 11.774932 13632.692238 63738.283927 -3555.506467 94.800342 74.188525 -5.756306 -49101.608853 39913.188698 8512.473028
-24.472802 26.157790 0.726562 -17055.394242 -32019.630899 7258.417440 -22.929644 -28.027254 -2.128702 19704.874505 -29545.507785 1838.849804
17.183139 4.676261 0.637406 25079.340866 31786.722664 11571.189334 -6.293873 -5.244407 -0.651058 57481.350839 -20251.835685 -12991.733952
20.607252 39.832614 -0.038188 -50176.567246 24030.396393 10837.189318 23.278611 39.960161 -0.079682 -43363.885175 32692.518423 10602.231551
19.154961 -11.698998 -0.784314 17419.085014 42769.680455 -8124.379805 0.110024 -24.201432 -1.196632 42248.777933 5058.012631 6600.328888
-43.549947 12.053940 -11.196305 -16195.116369 -50241.922511 -256.076583 39.670446 25.372879 5.062967 -32796.655760 39099.697613 16827.602466
19.236402 -22.064855 -9.121717 29529.601842 18483.882148 6057.389248 4.376458 25.979628 9.106851 -39776.276689 -5996.421248 -1011.551203
-17.900780 34.576670 5.196157 -47108.045034 -6977.902853 124.097587 37.336368 1.812648 -5.059144 -18326.573013 46081.868068 179.523789
-77.233261 -33.635990 1.429707 19112.720549 -26714.291301 582.369788 -50.125999 49.550780 0.319259 -12662.802532 -41468.607776 2173.051874
-32.765028 -19.087085 -3.361713 33009.361635 -34586.218171 -2274.867437 24.041845 31.400462 -3.202228 -29673.688687 34585.672363 -4971.395254
56.265987 29.935600 14.344208 -24630.921765 35497.689618 7537.069898 27.905855 49.111106 -0.644339 -40145.760961 27343.768795 20646.433758
62.362763 14.172306 8.971600 -25417.797065 36881.656446 -8121.414813 18.879359 60.933630 4.816485 -34404.507092 29867.502608 -9920.181095
2.805723 -14.757998 8.003735 40038.019754 9813.203110 -4668.198776 -11.695874 9.618946 4.667961 -26592.337111 -31004.427558 -26210.184855
-14.889903 -62.991511 4.737582 28156.159552 -2850.838234 4415.195917 34.286435 -23.550851 -3.492996 50610.683146 18203.207269 4839.504455
-3.579890 -20.624021 -1.315173 50270.307938 -22796.019763 -489.247075 -17.621301 13.398603 -1.135729 -43489.281271 -30399.996661 -4247.171790
-38.572291 -26.971867 8.448416 30452.035506 -35820.195065 -1198.267340 1.528661 -45.750579 2.501867 47961.583710 5720.707694 -15730.308695
4.716134 36.803638 22.032073 -50974.532938 2470.186963 1047.174286 43.501848 25.113522 -25.288662 -17358.182224 33372.671497 11183.072798
-6.450301 2.841609 7.101606 -16064.409249 -43014.870640 -16969.924352 4.324120 12.702007 -8.262448 -15031.451168 30567.617410 5812.705450
12.441679 -24.358638 -6.937922 50259.463225 11361.389728 6831.647450 18.820544 31.324586 6.830449 -30337.827192 22065.621188 -11689.097363
-28.583563 13.846763 5.379147 -15377.214731 -48133.899977 -834.252054 33.056358 17.931733 -1.950006 -19350.408112 37565.439480 -14887.500368
38.352011 58.165485 2.356993 -31907.945481 41654.335166 -9539.044407 99.288345 5.452895 -11.544687 1138.448301 34844.739139 -185.652601
-21.067766 25.879095 0.732688 -22954.443261 -18019.716208 7837.224684 19.008255 4.156961 1.099513 15034.604525 54511.771087 8491.205973
12.478540 4.455854 -14.241116 -4030.857775 41605.642191 -4347.112182 2.251974 -14.442484 -13.707896 35233.058581 12560.396653 18122.869935
63.850150 -30.854563 -10.386201 16982.265807 23053.967153 -1552.172900 -33.097919 -13.412402 -1.796041 48056.943252 -40830.984062 -16041.285759
1.992262 -19.586083 19.229472 44891.262799 752.444702 -17417.228333 22.295367 -0.499934 19.260593 587.586689 39490.237179 23318.325429
5.709472 -9.577225 -11.233174 39368.658610 24899.993893 7195.723377 7.375868 -10.528318 4.987079 41352.416970 11366.381170 -39047.157493
-2.060229 38.626460 -8.898931 -41142.410418 511.711901 -5934.000224 34.204296 -12.406110 -8.960422 7712.975436 43633.215744 2876.914503
42.231315 -42.628901 4.275977 27588.670072 39267.360735 7283.431538 -21.350563 63.427732 5.284961 -39422.621949 -15638.907966 -6468.024307
13.312095 18.917916 4.205958 -47669.591730 8019.754613 2444.725769 -5.503383 -16.459748 3.399350 56446.479113 -14440.974602 9048.878085
8.627402 -83.881438 -16.674184 33289.585175 17326.111645 752.243221 -62.492897 -8.389165 12.853473 -14839.619841 -49067.170082 5824.544645
-29.522604 -18.948798 1.795009 15320.732476 -36013.953181 -137.625255 -17.929335 -30.950499 -0.940832 34082.835302 -16657.303582 -5569.532441
3.405848 -17.760020 -10.923540 40695.628050 -3755.586440 -4683.255799 2.249364 -16.800712 10.637894 40020.895356 16709.025948 -805.080645
-2.538012 27.968755 -7.099705 -35804.646121 9572.792658 126.458653 -11.493535 12.922774 5.522282 -42293.288442 -37461.833196 -5855.098670
1.613408 -31.874146 6.085731 29362.076318 8766.409111 -3329.319788 18.479475 -19.320178 -2.593734 41109.390004 8430.658948 16046.054553
-18.031885 -50.918386 -0.218336 46227.998348 -15391.255138 12716.927008 50.656447 17.610331 -6.442723 -14974.131287 46740.131310 4110.030678
-26.310100 -25.745176 3.971217 24979.224094 -32046.508513 9601.655469 37.117143 -1.367544 5.338564 4888.775666 39861.789347 -2122.582160
-5.963885 21.829105 -0.841008 -35646.690806 -12694.552140 -6478.117479 -16.543894 3.587643 -1.343439 -12966.348539 -48799.006658 -121.687062
-11.642511 3.616327 -11.000882 -5284.127859 -35374.209321 -10910.731400 13.585620 0.184732 -11.321138 6754.252277 31813.159241 10654.969574
-7.120263 53.466323 0.303635 -30635.192087 -1886.954619 5156.353500 -48.534455 -10.819159 0.589617 22016.329529 -29117.222481 -5365.992732
4.992239 29.199057 -2.934754 -48363.263387 -4280.211339 2173.591543 27.026598 16.017874 0.225959 -12819.596233 43862.390542 11799.957723
84.425304 -16.509443 10.723784 -3642.552123 38859.230822 -2881.519864 -62.913990 39.986338 -5.488907 -8534.470538 -45765.713254 -6785.926343
1.973341 105.478906 -1.681138 -39739.168188 18918.640988 16409.615377 99.075790 -46.742145 -16.760015 -560.367073 42948.632283 -10405.312052
-59.970235 5.662530 7.750005 16752.848845 -24764.832013 5533.948681 -13.464519 -17.027414 5.298476 28676.443207 -66991.152289 6853.888625
-20.782098 23.034185 -8.734607 -35707.541789 -28665.675549 -10418.583786 -3.269650 32.538607 4.575454 -42945.697256 -6371.887770 -21426.871024
7.369734 -42.285454 8.671517 31623.841573 27476.745030 -3914.022043 20.524344 -35.627147 -1.296924 20571.721188 39310.053273 18589.501134
-35.208899 22.517115 5.249789 -19852.145396 -34051.754337 -13419.738499 11.305013 -31.638677 -3.461529 50232.092504 5012.013896 16993.650580
-4.044492 19.659912 0.903094 -43052.911906 -3591.847086 3607.619840 1.973984 -19.605349 -0.562902 44018.017981 -1035.941164 -5608.463544
-15.899147 27.392129 0.299431 -25424.437482 -10828.229414 -9676.503733 19.611722 -2.203703 -0.926183 34006.530334 40468.083683 -10891.052542
-16.373605 -21.525749 -19.604159 34222.693754 -12291.921853 8698.340526 -4.750563 -29.601750 21.232782 30093.647357 -9916.209667 2669.421261
5.824224 -20.961229 17.190073 51297.962406 6047.856765 -1855.041445 33.846372 16.024810 13.132705 -23602.476226 21635.028203 23017.770122
-44.524556 -46.721852 24.168641 35683.453260 -29312.360056 2078.598842 -63.063142 35.345851 3.772605 -19200.817189 -36370.652314 21359.152997
-16.368735 5.063842 0.166168 17845.959773 -35079.169248 2024.432842 9.379805 -4.584898 0.166173 -6012.712644 54521.409920 2114.194610
-45.632761 9.234814 0.653422 1314.577499 -29098.260361 -13015.088109 -22.531671 -25.820019 -3.452787 9984.542684 -46951.378164 8737.409794
10.705045 7.519565 -5.970995 -21611.442714 58661.579374 1312.872889 -33.191552 -5.580204 -8.862666 4627.435830 -23037.833618 -4879.184501
56.663771 -7.388758 5.325081 1478.733432 43980.083534 -4715.677787 40.859992 -39.003239 -6.014052 26754.408116 35719.409789 912.546621
-14.162501 29.489425 5.932697 -50757.277909 -18831.830190 -1413.989594 5.353198 35.321792 -5.596330 -50338.989493 -2718.858249 -6164.334746
-30.509153 -25.536078 -20.833600 36009.371968 -13422.646746 -1104.342392 24.671381 1.703489 -10.948739 -21657.156864 52374.814404 -23520.070520
20.875779 7.185736 2.128271 -4587.045899 39141.833459 -259.830233 19.491356 -10.511217 2.133893 25412.456491 29908.730410 288.572110
-9.704677 45.193258 3.741178 -23100.353290 -11220.052656 -4761.286651 31.705306 -19.521323 -3.000031 -7181.572366 40783.741270 -4708.738496
164.976512 35.945122 -8.854504 290.873152 36554.065302 -2446.962100 -86.836878 -96.191428 1.046001 25251.596499 -41354.775541 5002.375688
11.775895 -6.113770 2.216923 9219.071363 44888.321505 15897.082882 -15.139256 -1.102419 3.583851 -11353.826212 -39465.619018 5983.014843
-27.200594 129.966979 2.663606 -43188.308574 -661.972276 2579.212569 -41.674213 129.887232 4.640138 -37020.745541 -19737.334543 -1259.500055
-30.320930 -38.929711 10.540446 18858.863079 -24347.220086 -1353.023769 20.537721 28.458857 1.387825 -18601.141259 45917.131079 21912.803988
-20.980752 -19.920896 1.985290 29758.984093 -38468.490388 4679.875110 30.850040 -4.778538 2.355027 5352.879158 44549.198382 362.050472
-50.690120 64.286781 13.940301 -22736.166880 -20220.659946 -3787.628081 -29.114000 28.479862 -6.201993 -55705.192048 -30917.993740 10110.622236
-50.250062 35.422309 -7.698888 -25161.621629 -28405.690248 -3663.958112 -38.899731 5.797904 4.916291 -3135.317020 -59139.025353 -7957.252973
12.230531 118.091382 -9.208557 -37368.662333 -14255.630097 -7306.549470 -10.477730 136.617324 25.288541 -31374.958075 4562.032630 1515.572952
22.011990 -29.905607 -13.495791 8651.470844 32781.457362 14573.111121 -36.588172 23.232250 -14.055247 -19890.860992 -14163.133272 -13011.570905
-10.427008 -22.027327 0.499640 29502.105636 -17322.856472 4007.958288 -17.649120 -9.779526 -0.249339 34177.140926 -28117.086383 -4838.560237
13.800889 -54.447524 5.661978 23507.813188 12497.127214 -8899.918818 -40.495842 -15.593501 -6.846360 -13428.428012 -41036.556398 -6340.183284
-19.537758 -16.984728 5.558497 30884.186710 -32277.068617 2789.110091 -23.774548 -9.453183 2.768586 13751.429568 -43121.168849 -17427.671837
-20.895302 34.596602 -25.226331 -30179.038322 -22742.425282 4405.926660 37.942537 25.785161 -6.302073 -11267.927437 32384.674113 29549.080231
-7.343308 7.893006 7.687770 -35946.414297 -36779.636228 2051.625396 -18.937286 -10.940686 -8.318563 7702.525761 -24794.394315 -15445.921274
67.169538 29.808675 -15.065518 -24417.026275 33887.951776 -2336.645912 15.568858 63.744584 -3.769666 -47334.405838 -850.075594 -14660.177446
-115.198924 7.163729 -3.839957 3287.695779 -23751.076000 -2415.023130 -82.282501 -44.257268 -4.280383 -7907.490819 -37219.459087 -2720.130291
2.785200 -5.498761 -8.550878 57426.992349 19734.352621 -15499.226809 -5.178099 -31.485170 4.995430 12532.136406 4603.048792 24660.395173
17.040666 13.342289 15.216520 -34519.626853 34481.784317 -8391.353579 24.012190 6.453913 11.104736 -6007.553143 42036.614982 28430.763485
102.575064 33.546717 0.800262 -10158.824914 39488.775111 -6103.283367 -79.408580 -44.937038 -3.413666 29627.509212 -38534.707372 -5796.890203
24.439258 -78.589327 -12.671322 26972.836684 19360.363609 6706.947071 -52.823252 69.822083 1.427179 -25542.125551 -15325.175391 -10927.882567
12.023188 12.383969 20.016787 -11486.051303 39607.997490 6004.658071 0.029697 22.314636 -22.597150 -27737.946668 -17000.565572 -470.155932
-24.822789 3.568602 8.007103 -4895.906437 -29071.528909 -10120.229557 7.889939 18.089344 1.711061 -26578.881250 32739.598418 -29522.176140
36.776592 29.889249 -20.801347 -26223.111898 43265.074676 -13786.342592 61.340584 -7.557992 -24.584933 -1604.961042 38914.878439 13592.008909
-30.113978 8.924764 -5.172065 -13463.992437 -36963.481309 132.610960 -22.217860 14.957690 2.951382 -35779.382488 -31420.826082 -12787.932240
-15.758051 28.753164 2.819698 -33713.011505 -10937.946396 10227.531517 -7.766599 -25.486089 -2.379571 35339.629435 -31036.430301 10828.392879
37.683467 10.673043 -2.473403 -26396.304968 45247.952636 -563.551625 44.228027 -18.619278 1.565284 9837.951431 40780.771767 5665.156136
-59.195047 -7.182794 9.828296 -1020.539866 -27659.207638 1761.022583 -13.683935 56.053879 8.463712 -30225.047997 4696.997962 -3858.337193
