# x_i[kpc] y_i[kpc] z_i[kpc] vx_i[km/s] vy_i[km/s] vz_i[km/s] x_f[kpc] y_f[kpc] z_f[kpc] vx_f[km/s] vy_f[km/s] vz_f[km/s]
18.264197 77.528470 -2.996050 17799.531934 16004.924875 -6200.572827 58.514971 -57.744952 -6.311267 2013.079047 -20574.196808 -3262.564079
19.815965 -76.039293 -4.773856 -21041.500686 32175.773552 11843.488621 -105.708464 -29.998294 -19.640604 -5505.149477 7541.891167 698.863905
-26.376550 -1.087999 -61.356709 -36318.758568 -39437.381798 -4074.868108 15.405018 27.727708 -87.801371 -31181.942458 8835.010614 -24071.455303
-15.961598 -13.614588 -8.114198 -5682.999723 -4326.300166 -26267.002856 15.635348 -8.238025 -5.001578 -18202.995432 9058.941447 36629.108800
-1.818728 -7.250213 16.044271 -21855.365218 5483.360923 -3413.655536 -9.811611 5.946148 -5.975839 4490.038912 14445.167316 46468.902155
-3.118363 -8.542666 -6.389658 10898.946871 -11021.404262 -6303.534681 7.347191 1.403229 5.214816 -25048.527130 12566.160339 -9471.609930
-24.086099 9.209805 5.695723 -6910.936464 -8813.423386 -9554.849506 -24.541156 -5.399126 0.067987 -4111.643932 -12148.109615 25460.432599
8.381925 24.715103 -12.024443 -1829.042552 42005.675294 -13624.961672 -5.871598 -7.873186 -1.921876 -1305.527707 -69414.166122 -37783.921189
16.673922 -12.665630 13.153894 -1635.794344 11051.944556 -8376.530032 -22.526981 -7.552910 8.580279 16844.308226 -1613.059354 13144.159444
11.383192 -28.606386 18.487201 35132.702408 10221.648559 -7057.555059 -10.702994 24.246057 6.989995 -38755.393748 -16977.412841 -34951.192088
-13.371656 8.520433 -12.354460 -24334.738298 -30487.900557 -7226.900687 7.980027 16.241330 9.259682 -30413.747558 15169.940391 25774.691211
30.805136 -30.539412 27.792823 32475.469426 -10802.055935 -21335.641845 10.600842 -7.392726 30.422242 36054.565461 37023.605553 -19316.389732
-3.691225 10.767851 13.582419 2963.155593 29114.421225 13387.621182 0.352717 14.524707 -6.598314 9255.192173 -14021.864843 42200.013485
34.981969 -9.196309 18.827679 3179.077848 7880.379561 -17718.757472 -13.961546 12.930030 17.223013 13163.836047 -34030.312176 -26566.572097
-10.590336 3.536790 -19.760715 10738.148844 -23690.675775 -15318.090612 0.204001 -6.357886 -19.616523 33374.447743 3542.674681 6686.820514
31.272289 27.203852 19.671149 28808.621134 6160.713498 -34642.284160 -19.193508 11.186333 -46.935577 2042.882510 29603.419693 16213.466956
1.227464 -36.285696 18.426375 -7910.890581 -9200.477689 -17701.269199 -0.891047 28.012410 29.222312 10899.499332 -7828.787409 -827.807925
4.610353 4.527449 0.514328 35827.002756 12551.706371 12750.741883 -8.886519 -2.920739 0.527366 21494.451359 18805.658713 9809.261370
1.384029 23.782358 -6.519767 -9173.657650 -15214.701085 -598.189232 -1.045783 -12.681173 4.792888 11599.062063 -47833.931837 -4658.058202
5.016281 -10.172351 6.486264 -31626.080784 16723.836274 -15289.968027 -16.536392 -2.166646 4.141257 -21060.604405 11622.199405 -22208.226737
44.637383 -50.007023 2.807032 -685.748850 4242.731853 17636.732366 -39.754642 8.546484 23.258502 -33731.962096 3350.488513 18137.711918
19.905739 40.113156 10.074859 -26197.178375 -9909.939168 10399.905116 -20.558319 12.302781 9.876479 -55472.585724 -8323.626718 7434.012915
7.313743 5.127926 38.308555 -12666.785758 -7968.727890 6245.918208 0.090264 -0.211673 -24.081218 29063.574961 5773.593150 -35158.855687
1.333376 -6.954588 30.328725 34170.358015 23124.834286 23307.579491 40.880973 2.096776 0.793540 -9526.767068 6078.607101 47075.612747
4.313032 27.087626 29.418551 21416.572017 -8714.080914 23273.006029 7.064657 9.875138 22.835533 43211.296307 -27034.671446 -7653.461851
-22.340092 22.631706 -5.789170 7938.885356 -10530.418351 -36138.804839 3.580259 -1.529487 16.044755 45162.746453 -3769.518424 29036.092747
-5.718114 -13.986073 2.129139 -12136.558660 -29329.298524 16759.608363 10.881738 9.021815 -1.812403 -27961.590505 -23369.319336 -14493.192997
-18.482421 -3.435411 -16.412711 -16485.200669 -6477.570300 -8407.420070 -5.736972 -6.324687 9.064211 31485.640734 23714.442215 -36352.434060
40.423461 -9.270754 -23.829762 -352.981068 -22722.825151 28415.912636 26.420725 -3.836420 -31.998498 15183.511064 -37094.287037 -4457.537420
18.230367 5.543311 13.416167 3175.756125 3898.128816 78.690267 1.580363 8.091347 -1.413987 -14170.109142 -38722.212642 49586.557249
34.413086 -6.773483 22.852236 -1120.178466 35417.207172 27285.279103 -25.269740 -8.795571 -28.442473 19229.210711 -41238.888972 -4405.524846
10.405078 -1.086417 -23.149309 7757.707349 35023.644526 17683.329914 9.240012 9.693443 27.681581 -26912.873901 12118.323545 46.445064
-7.177753 20.641873 10.435098 35948.710495 19505.263024 -13043.963920 9.357231 18.377491 -10.983329 38817.896424 -18026.394158 9360.982370
-41.668313 -0.995584 -18.616687 3.258519 41463.630838 5953.367166 -34.562331 -24.340462 14.787016 -30121.385649 28775.485540 -14077.893882
-29.857477 9.637003 -0.758910 -14835.130156 5885.946507 -7311.742964 3.686902 15.947912 0.168985 -10417.584637 -53950.998727 -5333.632849
12.689139 17.693320 -18.222111 13486.901338 13093.788659 1267.015331 -16.746583 4.407400 -20.226902 -16115.990592 8569.436031 -10872.883990
0.500796 -1.828441 3.719955 -26144.436961 -2018.412863 -17528.604088 0.235021 -3.520110 2.070723 -12851.957557 -15207.536342 -30805.425296
-34.936382 22.179550 -10.790829 732.220282 2678.483729 -9721.323089 -4.328909 39.579420 -9.358913 3703.616388 -8494.090056 16050.488459
-23.866938 -38.326958 -3.833550 5101.094870 10862.939264 19876.627941 -4.926985 21.483282 2.767041 15949.205240 -56603.709080 18707.199632
9.619784 11.490063 1.678190 -20589.756566 3181.904838 -6051.895331 -0.293611 11.984720 -0.704428 -22877.012401 23799.334875 11681.607078
5.992246 27.141153 3.651647 755.221622 21725.859916 -48472.437815 -23.119322 19.831663 5.838922 -16510.640752 9418.285090 -43274.782462
6.009717 -12.410387 -7.715381 33035.395262 17644.587947 33796.374796 -5.778357 17.209500 1.098094 -24137.074193 -17415.686495 -44971.760880
57.014455 -19.345966 -26.503508 -24536.502958 31538.919721 -14167.163989 -48.754014 -17.244160 51.030486 -12047.086782 -31407.339036 8834.316292
-12.506895 32.781993 -29.371496 38488.682006 13157.252195 9787.725574 -10.226915 42.570435 16.550591 32798.896133 2936.252757 29586.709036
46.120704 -8.371828 -42.685796 -20383.795709 36659.192570 22765.695805 -17.629973 64.631060 55.890388 -16296.366361 -26480.284551 -8582.303671
9.227487 46.285015 -25.764838 -36628.352848 3260.030723 -23800.108839 -41.444026 16.585666 -5.332647 -12714.265023 -36544.500388 -40649.351591
3.462444 -4.391405 -12.294566 13132.121586 -15006.885064 -16344.802049 -10.471945 6.232580 -5.326670 6484.548958 -4404.476476 39137.887108
-3.760310 14.464578 -18.838022 -4598.932294 -1701.672926 -21536.476850 4.869477 -9.230733 -20.073164 891.845126 13284.393454 20191.851066
16.507540 1.757025 30.313867 14682.965327 14811.660092 -32561.267484 1.113272 -7.882847 -29.700628 29763.365131 -14295.103199 27696.174709
-36.199868 1.570873 9.889916 15280.535380 3278.340221 -1376.899254 -31.981152 -0.652844 16.228155 9929.556697 4664.050809 -6680.589978
67.302816 -0.707873 11.984344 24908.722397 -13119.497335 3079.540173 3.753223 38.748306 6.710420 16975.638418 -55304.380252 1479.392387
-24.286948 -5.175333 -0.683223 -13381.106653 25205.906476 7770.798311 24.587731 6.152934 0.502581 7372.317368 -25869.195411 -8153.926056
0.708681 14.735321 -2.775110 22197.246742 14979.649233 -26510.875539 13.247448 7.396351 -4.778658 603.637946 -23551.934426 20209.829682
-25.448114 17.419455 -6.928116 42677.194270 7901.703133 -22150.907568 26.739573 30.346647 -0.030568 8415.841027 -25770.955650 -28200.038825
-18.961718 -9.414894 30.086151 14317.786416 -3668.452650 14959.563699 -14.160033 -14.839092 27.200242 10698.656284 -3220.491091 25360.322521
11.796626 -6.400582 -25.166527 806.467140 -11712.641179 -7627.079664 12.103304 1.159013 8.105393 16895.575164 -9371.457440 53739.908867
8.665528 -22.661464 -36.514312 12723.576716 -25568.530520 -55.817616 -44.882741 2.490397 -11.300202 -9514.980786 -959.700197 33400.344692
-21.796106 -6.172037 7.522892 36193.011479 -30097.160477 -4622.912030 26.846382 -16.738357 -8.154303 3922.276729 30310.715729 -6113.914712
18.997522 6.580922 25.919825 11648.460332 -11641.169904 -28343.384051 0.134781 27.611021 9.958251 10804.110495 3721.074542 45442.700891
-6.384978 -31.024512 -19.419211 11225.492465 29488.809335 -16150.183475 -13.595104 16.913274 33.669359 -19434.803286 12410.801748 8319.912604
28.272281 -40.874112 25.879119 9306.264456 17149.355557 17295.514372 -44.270510 -7.018844 11.566543 -23783.343251 -23315.029602 -25280.870125
-24.919101 26.547081 -10.556512 1735.825841 -32610.232410 -10708.232512 1.934258 14.749441 -6.760110 -47085.685426 37248.903621 -29741.016218
14.990501 -35.902144 -16.095111 -20116.345592 12758.093262 -11082.811884 34.254070 -26.615424 8.662639 -13850.077384 -4739.409114 22520.266014
-2.275434 10.116868 -14.111904 2225.895408 15906.367833 -10141.501459 -9.148960 -4.723597 13.943505 662.726236 6759.613197 -18843.703874
56.241408 95.497336 -16.283552 -28268.218727 -31891.462689 22589.086587 23.037782 -58.080161 50.030537 -1055.771310 41984.865713 -41202.152857
36.590015 -41.327438 -28.431359 -5386.439737 -34268.391128 -38456.965376 87.253527 3.448418 63.275380 4916.442636 -16727.515801 -10599.168777
-2.746432 4.658016 24.725788 -39371.280374 8161.405876 -9998.158679 -3.258511 2.904877 26.395229 -25553.953543 -26621.427326 -11490.110454
-7.049312 28.767408 12.411276 10158.808477 12367.549112 -24728.257661 -19.929718 9.427374 20.437093 -1358.418648 19680.741774 17990.585564
-3.369018 17.377226 16.958988 -8162.479483 -14511.579826 -1855.804844 12.137543 -12.799391 -15.832860 14495.493898 428.219695 -15516.152058
27.951977 7.088570 -3.405802 4999.256641 -35616.047663 -2948.862576 -10.636490 -15.182155 -2.720178 -47717.524458 28817.935653 5430.663226
-18.262643 23.945521 -45.501417 -31108.450358 -6506.422604 -7772.286909 -13.821204 -30.307978 46.462925 17307.912820 -24539.445650 1049.604017
-36.569953 -6.695513 -53.953469 12072.911810 -7892.673768 36428.416812 -53.000327 59.160787 -46.360760 7009.215806 -14794.998989 -9968.718325
-44.337125 13.551645 -12.407675 13294.756639 -30961.693239 16924.850821 -5.583159 -28.400963 2.476341 32808.241684 -46712.087107 -28589.227776
-13.373112 -0.362344 17.611362 7471.731352 -5267.526113 -2973.775704 3.135729 5.801897 6.552060 -25341.428862 -23560.006718 -45515.648508
9.358273 -29.453832 -6.591344 -15607.843807 53543.464375 14756.112620 27.293325 3.814382 -7.900217 58577.355417 9702.004495 -10713.704137
11.686999 14.744861 -9.460386 -12982.973752 39129.708194 -36036.062153 -30.992738 11.665836 -7.791955 -23300.744200 -12161.504892 25343.863967
42.844140 -29.248179 52.919786 -44567.702764 9413.926212 7766.073081 35.711248 51.081664 31.123947 15325.795309 -3285.391616 47863.712300
-39.800378 -9.619784 -5.567571 16766.603593 7367.406190 -34507.978578 -13.408735 7.226780 28.074551 -26119.774821 23916.970273 19503.653298
23.437977 -6.285950 -33.627503 -21891.901770 -9705.261375 -9592.561592 24.452781 23.113824 -0.921752 -3172.588020 -17928.993042 48408.809695
10.904230 3.604449 -15.043792 -5004.836509 -5665.927977 19829.044334 -14.959006 11.562506 -10.095830 -6184.208765 7704.245857 20267.513591
37.346070 -30.804490 -37.826408 6098.744930 11070.236017 -211.924579 34.674580 -49.471212 1.821795 6881.947264 7522.520951 -25104.281176
-11.686007 -15.258554 -2.227548 -8292.346989 -28050.617859 -13806.702079 11.980643 19.989060 -0.267716 -6328.697153 6240.548124 -18560.751787
-14.964849 -28.966966 2.006234 -8051.274873 13855.880657 22321.921631 -3.715357 32.590293 0.634008 12526.881401 8698.335795 23476.180621
56.575113 -11.636788 8.768089 720.606776 44540.977449 -12071.044269 60.834532 -18.071751 -13.885165 9784.839817 38653.493887 -339.079762
-67.301919 20.861575 -17.592721 -19100.096149 -33434.886787 58410.461644 -65.625425 -105.949103 187.343134 16644.056677 -13489.699000 -2074.921394
-36.843234 14.003029 -39.337950 -10755.748722 7267.218952 18148.828177 -0.430096 -11.746263 46.152367 -9157.706364 22241.445549 -18427.875601
-88.122243 13.192959 57.783268 27301.338664 -29119.755211 22391.587948 13.050910 81.145416 -52.041318 -21391.490325 36019.811003 26100.575995
6.223557 -4.818898 -2.998680 7608.988636 -13987.610873 19170.852561 -4.998585 0.726028 4.491135 -16961.261835 12543.568995 16504.368853
0.818692 4.618878 2.907229 -20477.895180 3092.713439 -397.977661 0.302305 -3.723041 1.789588 25681.360501 4975.535889 18040.660700
29.424801 55.768467 -96.990557 -31912.356338 19726.637282 7623.475981 61.629515 55.628796 -80.997814 -3451.833404 35180.128364 15564.245453
1.039603 -19.046830 0.338695 -9371.541739 -18018.233394 -13057.948991 10.280327 13.949200 1.317301 -5799.020763 -27053.778328 10313.553237
7.069159 25.918969 -25.711535 39936.692904 10915.091400 11717.191592 -13.713197 36.394704 -5.733250 19241.163617 18790.726445 40517.351926
-43.179067 11.756874 31.128832 15809.606659 3645.943412 20619.679869 -14.324202 -19.016466 -47.072004 -14709.565427 4438.364207 18508.938048
-63.181427 17.345029 4.666025 -28411.692590 34773.619385 10158.207689 -43.555694 66.141143 5.927068 32829.718541 -10725.345364 -8201.749699
91.909319 -24.815987 5.481802 -10197.093841 2195.166615 15498.136220 -32.259742 52.637337 -47.644015 12132.392918 -18206.040415 20290.148801
-7.608302 19.589664 0.473534 1283.677116 6157.303860 28096.903344 -1.227415 -2.290383 -5.427070 -44474.228201 -24335.343012 26492.075513
35.713772 30.064958 43.341694 34123.881682 -15.028864 46258.413189 91.324200 -68.961560 -34.854660 17561.659695 -24501.164819 8965.883304
-8.396933 2.373170 8.136294 -34679.271069 9036.533465 -2780.618214 -0.252196 -0.847637 -6.939437 -3745.840582 -38048.883260 -31442.258104
3.318691 26.686577 -20.907668 -14377.068447 -19221.965170 11847.024179 3.656285 -37.046133 -10.022152 8630.538457 42.364286 -24631.464081
-0.852060 -4.741839 41.094562 6371.618511 -7950.937890 -2232.083365 6.370995 -6.696200 21.312265 -30553.003305 37918.230952 -5998.793888
-28.117954 0.271004 12.133953 -34419.004770 -21219.263401 4362.527858 4.486195 -35.647768 -16.435406 18185.844866 -9432.223578 -9307.226465
-16.226542 37.360818 8.975217 28985.707144 18311.516550 8990.357808 26.690394 0.393639 4.325020 19852.161204 -51413.543702 -18519.153743
44.663890 -39.140494 70.615966 -1955.231957 -14969.070578 -2955.460553 -15.052573 -58.303613 -23.292055 -17376.155530 -17803.400115 -35530.667005
-5.856623 53.603149 9.858489 -17148.403627 12359.515166 -8751.163325 0.342165 -43.247099 -0.390176 19322.921482 32624.932883 -20467.350183
6.512170 43.616822 4.196260 -4634.844260 15484.837921 1050.337076 40.980737 -19.221509 4.043878 11961.221020 1783.383288 -769.018926
-30.889022 10.463566 -21.702356 -8930.565032 -6974.532016 27592.517813 18.867058 -29.891803 17.844926 12849.975318 -3987.209366 -28130.416866
32.973448 -0.773283 -8.517459 -8580.122920 1427.604977 14384.183122 9.730545 -30.279413 -10.072937 -3646.374913 15502.552810 5729.649388
-8.991204 2.104503 -15.629122 7845.525507 -8955.182258 14817.149575 1.948187 -8.536996 13.109207 12857.539417 -23487.385035 14432.781875
-39.822676 3.187971 12.398098 -12489.692090 13016.989487 4345.280063 -6.653265 5.150769 -6.741928 689.632057 71393.886981 -7268.848261
-19.689511 5.428412 77.806081 23087.561214 9911.039766 -320.466127 -10.766953 17.272711 65.519797 -2247.450092 33369.876110 10629.345450
23.760832 24.807629 13.737420 -23393.997970 7483.550949 29530.063459 -23.026049 -5.744606 -22.973474 -13500.755433 -36294.612108 4482.342377
-7.907461 29.297526 34.170054 -16815.879812 3489.982073 14708.697848 -17.145101 -29.897048 -28.272944 249.174272 -26690.844203 2265.250543
-1.677643 8.598168 14.698975 13885.368786 20.636871 8162.500118 8.741101 -3.159059 -13.629388 10826.388616 -17574.968283 4102.716167
-6.739442 1.028026 15.874434 -6040.940107 47769.887874 -4763.322841 -11.797984 2.468251 -19.328643 27313.223833 21047.347180 14254.408938
26.243012 35.834634 -8.146275 31687.592102 3411.029179 12904.254505 -27.088015 2.762876 10.248905 41210.681772 34411.439608 -5373.594591
11.998206 71.713140 6.113705 -2046.014531 -49892.971574 95.788770 -19.124754 -17.770187 1.888484 49165.176715 69311.971901 -12666.457159
-28.834706 -18.485864 39.051387 23194.356978 12883.967844 14673.232078 -16.567167 0.254194 43.689504 33921.757984 -3976.842635 -5280.219817
17.588151 28.230593 16.755988 9673.197546 -5860.057195 16986.726455 6.317645 1.056019 -7.493408 21746.256011 -55904.249682 37226.371169
-9.340551 57.479648 40.106461 -7255.617333 -7644.296267 21329.925634 -30.199072 5.465774 40.780541 -6514.125341 -14995.411993 37969.506778
-22.621935 0.228456 25.330401 2206.595580 20716.866663 14146.408792 13.571015 -1.383053 -3.715281 -18543.879551 -32680.868227 -59383.178314
-60.934710 53.768488 -26.236026 26432.790340 -14232.843106 30631.259048 -43.153002 41.262270 -93.228693 -3005.899490 15711.704882 -19381.733701
25.768010 9.703278 62.622701 -332.328335 -32137.478077 6586.570866 6.536992 -29.870577 -51.497780 -22891.362256 -21587.293914 24991.095778
2.962827 -10.464428 -27.266042 47698.670799 -4398.919174 -11603.542387 9.031728 -3.953959 25.983213 22994.372146 43755.443853 13809.079854
-48.611200 18.096380 -42.279415 -9174.603942 40412.706320 8275.941843 -34.437461 17.242977 -41.056854 34020.959070 35190.179640 3805.737461
-4.163049 -1.981702 46.784752 5542.252260 -22175.325717 32533.027154 -16.881980 -16.518068 -55.819509 9773.395360 3443.764058 -23531.043505
2.295336 -27.729099 57.006218 -20920.256110 7924.038067 41829.008029 -59.164171 -52.694341 43.982031 -2718.235140 7076.511044 -31757.905658
-42.645223 -4.642173 21.231685 -16595.880933 32126.408038 8571.057962 -22.472953 -29.481077 -18.417257 -20572.401732 37404.172465 13626.078348
0.596887 -14.260750 22.533479 -3822.545719 31330.217977 -11372.568680 3.487320 -17.232156 28.064473 1182.711000 -16113.354614 3305.805597
4.519722 -4.765280 11.473993 -4988.751147 29657.657589 -1683.705306 -10.312529 -0.792392 1.077009 -15903.519009 -11914.962458 -50569.437434
14.693557 11.327931 13.011456 20199.680473 -898.910862 30422.311564 26.273750 0.975521 -9.153057 14529.263750 -8672.351405 25010.122616
31.509573 0.094809 20.854409 -8599.796260 -15563.339299 11591.648606 15.232671 23.011877 -23.463649 7425.125490 -20922.972374 4228.655117
-19.560951 -19.188221 -21.701242 -20494.450516 -37461.156962 -21480.073183 -36.444129 14.030330 13.908967 -41854.856539 6797.079471 -11207.591985
0.854368 1.374647 -44.528418 -23287.091666 12859.354335 -9253.720984 4.177470 -5.450918 -39.387889 -10755.053833 24326.462832 -22597.319644
-6.914858 4.751514 66.455335 -7478.993544 12934.196428 23059.576097 66.855488 -14.823137 26.668192 4737.359636 -1856.603387 26741.191774
18.296924 -14.615627 -38.941423 -6956.196122 6510.043440 -10826.068392 11.447458 0.445255 -34.698231 1632.756069 1587.391627 31130.767419
-17.851290 16.850725 1.226104 36526.960869 -6785.214780 11794.775953 8.568564 -4.346052 0.080377 -59502.170721 -27517.024105 -18799.612875
33.442957 26.645454 -3.187406 12723.987677 18775.565713 -3583.679895 -1.926202 15.886628 1.547424 -10038.739542 -67174.815686 14537.695122
-3.357742 -22.199480 1.892301 28139.574630 13262.042237 -30775.102641 20.609472 -6.248581 3.174700 24387.684882 20755.746758 30124.026528
-48.487531 -37.145083 -38.032688 19482.322503 -897.205691 -14332.191732 -9.809377 -7.401975 -22.186771 30881.874859 -54905.517097 21981.354315
-1.111740 63.613535 -11.907392 -1979.052903 -5266.195574 -34599.605364 23.796204 18.879666 15.995631 30188.476373 29487.793882 -43935.586863
6.635531 18.222623 22.587903 -27873.203110 -19804.817037 1107.712649 -4.208638 -25.625806 18.059253 14267.935260 -2585.172954 31000.524226
8.229332 13.015885 -10.462789 -7104.672831 13766.241004 37388.026596 -12.792497 4.226517 1.115904 -16452.331980 -10648.781538 -57897.102061
36.397142 -9.980298 7.766384 -9897.712227 -1381.213646 -17285.846475 -38.115677 -4.427739 9.159247 -4794.315334 3353.642823 14305.751226
3.089397 6.125467 -4.385497 -3301.457945 -12769.680310 10272.558949 -4.851167 1.920436 -1.043398 21418.964690 -4515.635208 32638.663941
25.996521 -14.030698 -17.877957 15927.689223 10331.942660 17953.682088 -9.608167 -10.752669 4.834715 45499.800670 -294.212863 48234.750295
-23.783275 -0.149851 -4.791400 24233.136772 -5854.569913 14443.678116 2.666485 2.101453 4.147994 15761.304418 66002.197859 3245.579141
4.670148 -5.242871 -4.178194 -37670.373108 3086.499068 -12637.967534 -7.953401 -0.792633 0.161034 20266.585717 25039.662102 -34329.841549
-25.499367 -13.804364 20.111629 -2029.849502 12993.338319 25984.707326 -7.533600 -11.625510 22.839460 -33993.435041 -4758.461520 20872.711753
-0.603525 -34.694066 -18.405595 -38434.932612 -2061.797959 -8675.176173 -4.639679 -28.661372 7.589820 -44976.988757 9293.212159 31468.670494
5.860481 -29.717123 -6.349873 13397.880172 -49142.442967 -2860.795462 48.247743 -16.650682 2.744788 -15401.429780 7598.125466 -12366.750260
-20.060169 21.367323 5.766938 -8671.536784 9027.414393 19319.570265 -12.932488 8.426701 -4.403262 43171.482168 -28454.636996 -16573.754366
-53.552594 -18.220839 -5.304811 -16368.400779 1752.420520 -21801.517779 -24.537095 -47.958185 -28.754876 -8052.313324 241.199040 2551.027581
-21.169581 26.530114 -20.213426 27697.996167 -17742.818965 34829.767460 -3.171816 3.608184 -12.521017 59299.616061 45796.809659 17770.500128
14.717808 3.266543 0.008011 -21018.698228 9044.430648 11094.936908 -4.326669 0.089548 -1.182140 -29442.655032 -46025.272192 8402.992455
-14.990733 30.929369 28.025085 -9492.524199 -38235.906465 -20360.567364 -62.067609 2.038992 24.711726 -9093.426939 -13666.397436 -14373.315931
-20.313239 -0.142950 13.157772 -17671.218279 -18052.101130 43216.124141 -27.556180 -24.081227 9.562872 2270.347001 -11231.520557 -30286.881195
-9.501812 -18.665409 -3.073952 -2284.381572 -10241.392216 -10800.877988 7.692955 -12.021434 -1.804653 -6306.500522 16961.758830 37115.955366
7.621146 11.648154 -14.923715 35077.455307 12628.194923 -18962.912212 12.706251 -7.771862 13.996857 20687.183288 -37235.545618 1407.950729
-66.546777 -71.165404 85.609974 7700.877940 -45378.028931 8228.884599 65.661657 16.241485 -42.094563 11755.938259 57243.933948 26142.148873
3.925599 -19.890542 -14.033967 -17844.126163 -12534.231069 -25617.742515 -2.139412 -8.035665 10.382836 -45033.167107 19754.142599 26588.704075
5.225721 5.951110 -20.701145 -23291.397041 12804.229952 14878.628062 0.266412 7.998308 -13.492583 -25053.332196 19281.228413 36353.737481
-40.787928 -46.380705 20.883370 34125.800824 14958.410882 -26923.026227 53.684354 11.344767 30.833264 -37501.704970 10193.063380 -24954.764553
-1.423479 18.252569 16.037082 8049.007366 -23163.016669 9249.965737 11.688787 9.680706 -12.652971 -22135.505205 -28080.783704 -16243.238924
-16.503297 -17.231791 39.180156 7004.682719 771.812069 36392.974681 -5.838354 27.311831 -45.190983 -9641.037486 26608.288582 -1820.963504
19.672408 -8.262408 -8.026708 12281.380154 -7676.867497 15.551765 0.526467 20.538832 -5.960917 2139.769595 -10637.572840 22691.460259
51.745236 -13.006975 -11.670686 37467.205746 -39699.619268 550.164175 54.018937 30.624012 -6.068660 46610.709773 -2582.875727 -17626.051684
12.783647 -19.361074 22.777522 37340.294774 3853.825951 -33654.276373 -28.344585 20.850787 22.414183 -29472.731033 -5563.126303 -28324.308550
20.969413 -67.838745 1.603044 21732.906951 -6772.981930 15910.406875 11.274517 59.174176 -17.858607 -26263.045789 -19671.479504 5239.099345
2.861946 -45.320085 -53.185565 -13516.777488 9709.394340 1758.594729 -13.748646 49.113341 -38.532027 4493.775953 26481.836866 2743.078924
-3.897286 1.142481 29.999829 -9857.332259 -21279.763419 35583.446855 10.475778 9.111592 10.844374 27954.334894 33305.748209 -50411.005363
8.416903 -15.944245 12.408407 18560.350298 -10602.300979 -13933.954804 9.246229 -10.307710 13.959077 -5338.530775 28305.620350 -2491.058088
-51.534198 -34.154006 -44.590052 -4274.598225 3497.668809 -13882.933954 -65.679789 5.885682 41.365156 4810.142724 4536.147958 11141.807373
-7.778782 4.012541 -2.469514 -9686.323670 -4900.195224 -21951.323519 -10.210967 -2.687848 -2.955525 -2147.563437 -8104.682828 6157.080402
37.726928 -15.189393 -20.354803 -68393.637760 -253.907952 -3843.709929 -78.912748 63.796044 83.259153 15919.063898 416.456220 -9490.935485
-2.265278 17.917034 -1.097095 -17636.581313 2882.572412 -30289.391122 -6.398982 7.397157 5.343786 -45048.944022 3714.456027 3190.406373
69.505806 -46.514422 -56.347783 11112.639084 19054.309543 38818.767505 30.924100 -102.327823 17.141393 9160.761370 29229.059692 30388.631924
41.891997 -20.175495 23.645992 -14928.927203 4462.323375 -5109.791455 -31.244020 25.552756 19.816118 -17029.098054 17584.269173 17933.901977
28.564475 3.960270 -4.855864 1609.049283 -18878.075643 2267.478809 1.527043 -18.777790 -3.346382 -31759.242213 33236.666332 -8405.904692
4.929107 6.855880 16.690883 -32083.756322 11178.136920 5276.606495 7.423396 -6.738018 -16.516502 15434.066708 23044.116719 -18538.723179
-22.390736 -19.633010 -5.574754 19483.311935 -46142.492120 -17570.262285 14.246703 -29.758496 -5.288803 31955.835980 32619.670571 18005.970982
38.189651 -16.333302 -33.369499 9992.436847 15462.946789 -20211.263868 -29.444781 5.511632 -27.015861 -19313.192635 -21983.074533 -31445.788821
10.618843 -10.091371 -9.002324 2447.438262 -20681.648910 1478.273905 -4.199873 14.727626 -8.593402 8188.359577 17696.270523 6409.462844
-23.448975 46.316899 -23.253519 -4717.870118 7549.095119 -3701.174710 43.249364 -4.899042 -9.318327 29429.862476 -2374.128808 -23320.081661
-27.945190 0.076715 19.053217 17394.064993 -13841.497116 -4680.164827 -20.589444 8.915099 14.267630 -39488.278757 -1623.499432 1546.030215
3.736649 18.572949 -43.322053 -11750.845091 15571.054126 11167.065878 10.508404 -12.469801 29.420677 38564.056395 -19456.301182 1490.714617
46.358402 35.057403 -18.780405 561.685535 -18529.255483 -9011.315817 18.643046 -53.627827 -23.680277 -13596.081263 -8021.737342 -8911.591925
29.428986 20.668180 15.358688 15713.999860 -1020.194949 -23427.180922 4.365969 11.487000 16.828829 42724.048024 31142.696540 953.536363
17.588352 -14.922149 -3.983045 17098.624267 -8817.262163 -28253.865464 20.059351 -5.346486 -2.086824 -23893.028057 11356.840146 33274.681379
-32.641757 35.438794 -23.007082 -844.089874 10634.300847 6749.979714 41.908565 1.207008 16.287301 19562.865269 -7005.637202 23443.644659
8.571671 47.002526 -7.724143 -19830.349292 3674.096274 -9966.609531 2.898454 17.015184 1.917455 -48723.622230 46413.803224 -26002.104660
11.345922 -34.796719 7.637198 8858.530011 24821.934106 11410.017959 28.236135 7.793398 2.632186 27819.039508 28569.078666 24191.740658
-0.954446 -2.779904 -1.427289 -18285.499503 -17891.938173 -8263.108231 -1.300376 -0.981270 -1.753318 -30243.665659 3135.894502 7331.550412
-5.098976 6.192248 1.653903 13265.610928 4762.600834 -560.612168 -3.971350 0.695698 0.491789 -16072.302570 29614.562261 15915.590656
37.548346 0.342356 5.558557 24688.331807 16936.041251 5874.143069 -4.857353 -29.997987 0.711540 14254.342044 -41147.218867 17248.018291
